url,title,language,source,file_path,hash,content_hash,collected_at
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900018,Student Outcomes - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900018_plain.html,bafcb06f440a3f71,9b009c967d905516a351b747479df3ab,2025-11-25T18:32:58.627155Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900054,Architecture Engineering and Environmental design - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900054_plain.html,8263fd317f8c548a,fb1ff7d0942856fd98f2788912e6aa89,2025-11-25T18:32:58.677363Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900022,College Facilities - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900022_plain.html,ff4046b5a06bb0b1,f338c7174baf6cda530317b1b5637d5e,2025-11-25T18:32:58.743328Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900020,Training & Visiting Trips - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900020_plain.html,76161bb82517fa23,9d70a6cd083debd745235c19eb0f6e2e,2025-11-25T18:32:58.796225Z
https://aast.edu/en/colleges/coe/southValley/dept/index.php?unit_id=645,Basic and Applied sciences,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_southValley_dept_index.php_unit_id=645_plain.html,211206acb5e05256,d0334d83e9fce73f01cc95a6f74db176,2025-11-25T18:32:58.827949Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900010,Admission Requirements - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900010_plain.html,7fffa4a60236d4a4,54b6b19576951375d7f42bde07123c73,2025-11-25T18:32:58.889540Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900008,College Values - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900008_plain.html,4ed11072c9a4dc47,8845114ee53773b82eea8b0f81cae892,2025-11-25T18:32:58.961736Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900009,Ethics - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900009_plain.html,589c82666ac5dfd0,40a8bcc32521fce1451d81aa64b370e0,2025-11-25T18:32:59.019519Z
https://aast.edu/en/colleges/coe/southValley/stafftemp.php?admin=3&unit_id=474,College Of Engineering & Technology-South Valley | AASTMT,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_southValley_stafftemp.php_admin=3&unit_id=474_plain.html,8d1ebe4d0aa0916e,447788fbc7ec801551811b6550a3f20f,2025-11-25T18:32:59.099309Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900036,Curriculum and Brief Description - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900036_plain.html,1e8039b9ce600577,9b38ef27d7fe09d6adc644b0e60445d1,2025-11-25T18:32:59.142464Z
https://aast.edu/en/colleges/coe/southValley/dept/index.php?unit_id=499,Construction & Building Engineering - Aswan,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_southValley_dept_index.php_unit_id=499_plain.html,a2b9512080796ba5,048c5682bd42e2230a71263accdea9a3,2025-11-25T18:32:59.175008Z
