url,title,language,source,record_type,hash,file_path,page_id,unit_id,program_id,event_id,news_id,ser,clean_text,timestamp,json_data_parsed,ids_parsed,entity_type_guess,college,campus,event_type_id,text_full,text_short,emails,phones,json_data_parsed_str,ids_parsed_str
https://aast.edu/en/colleges/contenttemp.php?page_id=100000010,,unknown,json:results_1.json,html,9340b37cfc489671,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\json\results_1.json,100000010,nan,nan,nan,,nan,,,,,page,contenttemp.php?page_id=100000010,,,,,[],[],,
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900062,Accreditation - College of Engineering & Technology,en,json:results_1.json,html,b35aedbce5cb7294,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900062_plain.html,41900062,nan,nan,nan,,nan,"Accreditation - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now Accreditation Colleges College of Engineering & Technology Accreditation Arab Academy for Science, Technology & Maritime Transport (Smart Village Campus)- Bachelor’s degree programs have been accredited by the Engineering Accreditation Commission of ABET till 2028: -Mechanical Engineering -Electrical Energy -Engineering, Electronics and communications Engineering -Construction Engineering The global accreditor of college and university programs in applied and natural science, computing, engineering, and engineering technology. ABET accreditation assures that programs meet standards to produce graduates ready to enter critical technical fields that are leading the way in innovation and emerging technologies and anticipating the welfare and safety needs of the public. The Architectural Engineering and Environmental Design Department at the Arab Academy for Science and Technology and Maritime Smart Village Campus holds prestigious accreditation from RIBA (Royal Institute of British Architects) , further affirming its commitment to excellence. The department first achieved unconditional accreditation in 2017, marking the beginning of a remarkable journey. Following a subsequent visit in 2022, the accreditation was renewed for another five years, underscoring the department's consistent adherence to rigorous standards. The Arab Academy for Science, Technology and Maritime Transport (AASTMT) is an esteemed educational institution that offers a wide range of programs in science, technology, and maritime transport. One of the significant achievements of AASTMT is its accreditation by DNV GL , a globally recognized accreditation body. DNV GL is an independent organization that provides certification and verification services across a range of industries, including education. The accreditation by DNV GL signifies that AASTMT has met the rigorous standards of quality and excellence set by the organization. This accreditation is a testament to AASTMT's commitment to providing high-quality education and training to its students, and it enhances the institution's reputation both locally and internationally. With this accreditation, AASTMT students can be confident that they are receiving an education that meets the highest standards of quality and excellence in the field of science, technology, and maritime transport.",,,,page,coe,smartvillage,,"Accreditation - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now Accreditation Colleges College of Engineering & Technology Accreditation Arab Academy for Science, Technology & Maritime Transport (Smart Village Campus)- Bachelor’s degree programs have been accredited by the Engineering Accreditation Commission of ABET till 2028: -Mechanical Engineering -Electrical Energy -Engineering, Electronics and communications Engineering -Construction Engineering The global accreditor of college and university programs in applied and natural science, computing, engineering, and engineering technology. ABET accreditation assures that programs meet standards to produce graduates ready to enter critical technical fields that are leading the way in innovation and emerging technologies and anticipating the welfare and safety needs of the public. The Architectural Engineering and Environmental Design Department at the Arab Academy for Science and Technology and Maritime Smart Village Campus holds prestigious accreditation from RIBA (Royal Institute of British Architects) , further affirming its commitment to excellence. The department first achieved unconditional accreditation in 2017, marking the beginning of a remarkable journey. Following a subsequent visit in 2022, the accreditation was renewed for another five years, underscoring the department's consistent adherence to rigorous standards. The Arab Academy for Science, Technology and Maritime Transport (AASTMT) is an esteemed educational institution that offers a wide range of programs in science, technology, and maritime transport. One of the significant achievements of AASTMT is its accreditation by DNV GL , a globally recognized accreditation body. DNV GL is an independent organization that provides certification and verification services across a range of industries, including education. The accreditation by DNV GL signifies that AASTMT has met the rigorous standards of quality and excellence set by the organization. This accreditation is a testament to AASTMT's commitment to providing high-quality education and training to its students, and it enhances the institution's reputation both locally and internationally. With this accreditation, AASTMT students can be confident that they are receiving an education that meets the highest standards of quality and excellence in the field of science, technology, and maritime transport.","Accreditation - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now Accreditation Colleges College of Engineering & Technology Accreditation Arab Academy for Science, Technology & Maritime Transport (Smart Village Campus)- Bachelor’s degree programs have been accredited by the Engineering Accreditation Commission of ABET till 2028: -Mechanical Engineering -Electrical Energy -Engineering, Electronics and communications Engineering ",[],[],,
https://aast.edu/en/colleges/coe/southValley/stafftemp.php?admin=1&unit_id=474,College Of Engineering & Technology-South Valley | AASTMT,en,json:results_1.json,staff_list,61dd32e7d2ab7c42,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_southValley_stafftemp.php_admin=1&unit_id=474_plain.html,nan,474,nan,nan,,nan,College Of Engineering & Technology-South Valley | AASTMT News People Pages Web College Of Engineering & Technology South Valley Apply Now Faculty and Staff Colleges College Of Engineering & Technology Faculty & Staff College Administration Administration Dean Sherif Mohamed Nabil Ahmed Ezzeldin Dean of College of Engineering and Technology - South Valley send mail Head of Educational Department Moataz Mohamed Salah Aldin Head of Electronics and Communications Engineering Department send mail Mohamed Taha Abdo sayed Assistant Professor send mail Zeinab Mahmoud Ahmed Head of Basic and Applied Science Department send mail Head of Unit Mohamed Ismail Mohamed Head of Quality Control Unit send mail,,,,staff,coe,southValley,,College Of Engineering & Technology-South Valley | AASTMT News People Pages Web College Of Engineering & Technology South Valley Apply Now Faculty and Staff Colleges College Of Engineering & Technology Faculty & Staff College Administration Administration Dean Sherif Mohamed Nabil Ahmed Ezzeldin Dean of College of Engineering and Technology - South Valley send mail Head of Educational Department Moataz Mohamed Salah Aldin Head of Electronics and Communications Engineering Department send mail Mohamed Taha Abdo sayed Assistant Professor send mail Zeinab Mahmoud Ahmed Head of Basic and Applied Science Department send mail Head of Unit Mohamed Ismail Mohamed Head of Quality Control Unit send mail,College Of Engineering & Technology-South Valley | AASTMT News People Pages Web College Of Engineering & Technology South Valley Apply Now Faculty and Staff Colleges College Of Engineering & Technology Faculty & Staff College Administration Administration Dean Sherif Mohamed Nabil Ahmed Ezzeldin Dean of College of Engineering and Technology - South Valley send mail Head of Educational Department Moataz Mohamed Salah Aldin Head of Electronics and Communications Engineering Department send mail Mo,[],[],,
https://aast.edu/en/colleges/coe/southValley/stafftemp.php?admin=2&unit_id=474,College Of Engineering & Technology-South Valley | AASTMT,en,json:results_1.json,staff_list,843ece2f35527f1e,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_southValley_stafftemp.php_admin=2&unit_id=474_plain.html,nan,474,nan,nan,,nan,"College Of Engineering & Technology-South Valley | AASTMT News People Pages Web College Of Engineering & Technology South Valley Apply Now Faculty and Staff Colleges College Of Engineering & Technology Faculty & Staff Faculty Members Staff Members Professor Ahmed Hamed El Antably Acting Dean of Education, South Valley Campus send mail Alfaisal Abdelhameed Mohamed dean of Admission and Registration send mail Sherif Mohamed Nabil Ahmed Ezzeldin Dean of College of Engineering and Technology - South Valley send mail Lecturer Esraa Mohamed Abdelsadek Ahmed Assistant Professor send mail Mohab Taher Abd Elfath Mohamed Lecturer send mail Mohamed Maher Rabie Lakosha Head of Architectural Engineering and Environmental Design Department - South Valley send mail Mohamed Mohamed Khalaf Hussein Associate Professor send mail Moustafa Mohy Eldin Elserbeny Assistant Lecturer send mail Taha Salah Eldin Mahmoud Mosta Assistant Professor send mail Zeinab Abo Elhassan Ahmed Assistant Lecturer send mail Assistant Lecturer Mark Mamdouh Sedeik Demian Assistane Lectrurer send mail Rania Emad Abdelhady Ismail Teaching Assistant send mail Sherif Abdallah Khalil Mohamed Assistant Lecturer send mail Teaching Assistant Ali Ahmed Ibrahim Omar Lashin Graduate Teaching Assistant send mail Fares Mohamed Eid Mohamed Graduate Teaching Assistant send mail Mai Mostafa Haseeb Mohamed Teaching Assistant send mail Mohamed Adel Mohamed Mokhtar Teaching Assistant send mail Mohamed Khairy Ahmed Hussin مساعد تدريس send mail Nour Mohamed Salaheldin Ahmed Teaching Assistant send mail Reham Abd Elsadek Gomaa Teaching Assistant send mail Sara Abdelhamed Ahmed Mekky Teaching Assistant send mail",,,,staff,coe,southValley,,"College Of Engineering & Technology-South Valley | AASTMT News People Pages Web College Of Engineering & Technology South Valley Apply Now Faculty and Staff Colleges College Of Engineering & Technology Faculty & Staff Faculty Members Staff Members Professor Ahmed Hamed El Antably Acting Dean of Education, South Valley Campus send mail Alfaisal Abdelhameed Mohamed dean of Admission and Registration send mail Sherif Mohamed Nabil Ahmed Ezzeldin Dean of College of Engineering and Technology - South Valley send mail Lecturer Esraa Mohamed Abdelsadek Ahmed Assistant Professor send mail Mohab Taher Abd Elfath Mohamed Lecturer send mail Mohamed Maher Rabie Lakosha Head of Architectural Engineering and Environmental Design Department - South Valley send mail Mohamed Mohamed Khalaf Hussein Associate Professor send mail Moustafa Mohy Eldin Elserbeny Assistant Lecturer send mail Taha Salah Eldin Mahmoud Mosta Assistant Professor send mail Zeinab Abo Elhassan Ahmed Assistant Lecturer send mail Assistant Lecturer Mark Mamdouh Sedeik Demian Assistane Lectrurer send mail Rania Emad Abdelhady Ismail Teaching Assistant send mail Sherif Abdallah Khalil Mohamed Assistant Lecturer send mail Teaching Assistant Ali Ahmed Ibrahim Omar Lashin Graduate Teaching Assistant send mail Fares Mohamed Eid Mohamed Graduate Teaching Assistant send mail Mai Mostafa Haseeb Mohamed Teaching Assistant send mail Mohamed Adel Mohamed Mokhtar Teaching Assistant send mail Mohamed Khairy Ahmed Hussin مساعد تدريس send mail Nour Mohamed Salaheldin Ahmed Teaching Assistant send mail Reham Abd Elsadek Gomaa Teaching Assistant send mail Sara Abdelhamed Ahmed Mekky Teaching Assistant send mail","College Of Engineering & Technology-South Valley | AASTMT News People Pages Web College Of Engineering & Technology South Valley Apply Now Faculty and Staff Colleges College Of Engineering & Technology Faculty & Staff Faculty Members Staff Members Professor Ahmed Hamed El Antably Acting Dean of Education, South Valley Campus send mail Alfaisal Abdelhameed Mohamed dean of Admission and Registration send mail Sherif Mohamed Nabil Ahmed Ezzeldin Dean of College of Engineering and Technology - South",[],[],,
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900018,Student Outcomes - College of Engineering & Technology,en,json:results_1.json,html,bafcb06f440a3f71,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900018_plain.html,41900018,nan,nan,nan,,nan,"Student Outcomes - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now Student Outcomes Colleges College of Engineering & Technology Student Outcomes The Engineering program aims to achieve the following student outcomes: 1. The ability to identify, formulate, and solve complex engineering problems by applying principles of engineering, science, and mathematics. 2. The ability to apply engineering design to produce solutions that meet specified needs with consideration of public health, safety, and welfare, as well as global, cultural, social, environmental, and economic factors. 3. The ability to communicate effectively with a range of audiences. 4. The ability to recognize ethical and professional responsibilities in engineering situations and make informed judgments, which must consider the impact of engineering solutions in global, economic, environmental, and societal contexts. 5. The ability to function effectively on a team whose members together provide leadership, create a collaborative and inclusive environment, establish goals, plan tasks, and meet objectives. 6. The ability to develop and conduct appropriate experimentation, analyze and interpret data, and use engineering judgment to draw conclusions. 7. The ability to acquire and apply new knowledge as needed, using appropriate learning strategies.",,,,page,coe,smartvillage,,"Student Outcomes - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now Student Outcomes Colleges College of Engineering & Technology Student Outcomes The Engineering program aims to achieve the following student outcomes: 1. The ability to identify, formulate, and solve complex engineering problems by applying principles of engineering, science, and mathematics. 2. The ability to apply engineering design to produce solutions that meet specified needs with consideration of public health, safety, and welfare, as well as global, cultural, social, environmental, and economic factors. 3. The ability to communicate effectively with a range of audiences. 4. The ability to recognize ethical and professional responsibilities in engineering situations and make informed judgments, which must consider the impact of engineering solutions in global, economic, environmental, and societal contexts. 5. The ability to function effectively on a team whose members together provide leadership, create a collaborative and inclusive environment, establish goals, plan tasks, and meet objectives. 6. The ability to develop and conduct appropriate experimentation, analyze and interpret data, and use engineering judgment to draw conclusions. 7. The ability to acquire and apply new knowledge as needed, using appropriate learning strategies.","Student Outcomes - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now Student Outcomes Colleges College of Engineering & Technology Student Outcomes The Engineering program aims to achieve the following student outcomes: 1. The ability to identify, formulate, and solve complex engineering problems by applying principles of engineering, science, and mathematics. 2. The ability to apply engineering design to produce solutions that ",[],[],,
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900054,Architecture Engineering and Environmental design - College of Engineering & Technology,en,json:results_1.json,html,8263fd317f8c548a,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900054_plain.html,41900054,nan,nan,nan,,nan,"Architecture Engineering and Environmental design - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now Architecture Engineering and Environmental design Colleges College of Engineering & Technology Architecture Engineering and Environmental design Since 2017, The Department of Architectural Engineering and Environmental Design – Smart Village is offering the Master of Science in Architectural Engineering postgraduate program. Our M.Sc. course, with its minimum study duration of two years, aims at guiding students toward chosen routes for technical specialization. Building on fundamental knowledge acquired during the first four years of study, Part II aims at exposing students to more complex projects and architectural knowledge associated with the built environment, such as technical precepts of sustainable and energy-efficient design, while increasing students’ sophistical in intellectual inquiry. This is through enhanced critical thinking, holistic analyses and independent research, which constitute a foreground upon which creative problem-solving is undertaken.",,,,page,coe,smartvillage,,"Architecture Engineering and Environmental design - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now Architecture Engineering and Environmental design Colleges College of Engineering & Technology Architecture Engineering and Environmental design Since 2017, The Department of Architectural Engineering and Environmental Design – Smart Village is offering the Master of Science in Architectural Engineering postgraduate program. Our M.Sc. course, with its minimum study duration of two years, aims at guiding students toward chosen routes for technical specialization. Building on fundamental knowledge acquired during the first four years of study, Part II aims at exposing students to more complex projects and architectural knowledge associated with the built environment, such as technical precepts of sustainable and energy-efficient design, while increasing students’ sophistical in intellectual inquiry. This is through enhanced critical thinking, holistic analyses and independent research, which constitute a foreground upon which creative problem-solving is undertaken.","Architecture Engineering and Environmental design - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now Architecture Engineering and Environmental design Colleges College of Engineering & Technology Architecture Engineering and Environmental design Since 2017, The Department of Architectural Engineering and Environmental Design – Smart Village is offering the Master of Science in Architectural Engineering postgraduate program. Our",[],[],,
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900022,College Facilities - College of Engineering & Technology,en,json:results_1.json,html,ff4046b5a06bb0b1,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900022_plain.html,41900022,nan,nan,nan,,nan,"College Facilities - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now College Facilities Colleges College of Engineering & Technology College Facilities Classrooms Conference Hall &amp Meeting Room Library Labs &amp Drawing Halls &nbsp All the laboratories are equipped with state of the art tools and facilities that provide hands-on practice for students furthermore, the laboratories also provide a test bed for research to the faculty. Professional personnel are always available to give help and support to students in projects and experiments hence, a free access policy outside the regular lab hours in a safe and secure environment for experimentation and research is one of the privileges enjoyed by our students. 1-Electronics &amp Communication Engineering &nbsp 2-Construction&nbsp&amp Building Engineering &nbsp 3-Mechanical Engineering &nbsp 4-Electrical Energy Engineering &nbsp 5-Architectural Engineering and Environmental Design &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp Sports &nbsp",,,,page,coe,smartvillage,,"College Facilities - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now College Facilities Colleges College of Engineering & Technology College Facilities Classrooms Conference Hall &amp Meeting Room Library Labs &amp Drawing Halls &nbsp All the laboratories are equipped with state of the art tools and facilities that provide hands-on practice for students furthermore, the laboratories also provide a test bed for research to the faculty. Professional personnel are always available to give help and support to students in projects and experiments hence, a free access policy outside the regular lab hours in a safe and secure environment for experimentation and research is one of the privileges enjoyed by our students. 1-Electronics &amp Communication Engineering &nbsp 2-Construction&nbsp&amp Building Engineering &nbsp 3-Mechanical Engineering &nbsp 4-Electrical Energy Engineering &nbsp 5-Architectural Engineering and Environmental Design &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp Sports &nbsp","College Facilities - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now College Facilities Colleges College of Engineering & Technology College Facilities Classrooms Conference Hall &amp Meeting Room Library Labs &amp Drawing Halls &nbsp All the laboratories are equipped with state of the art tools and facilities that provide hands-on practice for students furthermore, the laboratories also provide a test bed for research to the ",[],[],,
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900020,Training & Visiting Trips - College of Engineering & Technology,en,json:results_1.json,html,76161bb82517fa23,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900020_plain.html,41900020,nan,nan,nan,,nan,"Training & Visiting Trips - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now Training & Visiting Trips Colleges College of Engineering & Technology Training & Visiting Trips Summer Training held in Ghabbour Academy, Cairo, Egypt Summer Training held in California Polytechnic University, California, USA Annual International Summer School - Lincoln University -UK Summer Training held in Trainico, Berlin, Germany Summer Training held in Egypt Air Visiting Trip held in Pirelli Visiting Trip held in Sumed Visiting Trip held in New Assiut Barrages Visiting Trip held in Valeo Visiting Nottingham University - UK",,,,page,coe,smartvillage,,"Training & Visiting Trips - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now Training & Visiting Trips Colleges College of Engineering & Technology Training & Visiting Trips Summer Training held in Ghabbour Academy, Cairo, Egypt Summer Training held in California Polytechnic University, California, USA Annual International Summer School - Lincoln University -UK Summer Training held in Trainico, Berlin, Germany Summer Training held in Egypt Air Visiting Trip held in Pirelli Visiting Trip held in Sumed Visiting Trip held in New Assiut Barrages Visiting Trip held in Valeo Visiting Nottingham University - UK","Training & Visiting Trips - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now Training & Visiting Trips Colleges College of Engineering & Technology Training & Visiting Trips Summer Training held in Ghabbour Academy, Cairo, Egypt Summer Training held in California Polytechnic University, California, USA Annual International Summer School - Lincoln University -UK Summer Training held in Trainico, Berlin, Germany Summer Training h",[],[],,
https://aast.edu/en/colleges/coe/southValley/dept/index.php?unit_id=645,Basic and Applied sciences,en,json:results_1.json,html,211206acb5e05256,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_southValley_dept_index.php_unit_id=645_plain.html,nan,645,nan,nan,,nan,Basic and Applied sciences Basic and Applied sciences-South Valley | AASTMT News People Pages Web Apply Now College Of Engineering & Technology South Valley Apply Now Basic and Applied sciences,,,,page,coe,southValley,,Basic and Applied sciences Basic and Applied sciences-South Valley | AASTMT News People Pages Web Apply Now College Of Engineering & Technology South Valley Apply Now Basic and Applied sciences,Basic and Applied sciences Basic and Applied sciences-South Valley | AASTMT News People Pages Web Apply Now College Of Engineering & Technology South Valley Apply Now Basic and Applied sciences,[],[],,
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900010,Admission Requirements - College of Engineering & Technology,en,json:results_1.json,html,7fffa4a60236d4a4,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900010_plain.html,41900010,nan,nan,nan,,nan,"Admission Requirements - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now Admission Requirements Colleges College of Engineering & Technology Admission Requirements The College sets minimum standards that must be met by all students pursuing an undergraduate degree. Many departments and programs have requirements that exceed these basic requirements. It is important that students become familiar with the specific requirements of the colleges, individual departments and programs. Those requirements may vary among departments, they are : Secondary School Certificates General Secondary school Certificate (Thanaweia Amma) American High School Diploma IGCSE/GCSE/GCE French Baccalaureate German Abitur International Baccalaureate Other Recognized Secondary School Certificates Passing the entry exams held by the Academy. Medical fitness (for Marine Engineering Department). Age must not exceed 22 for Egyptian males unless military service status is settled. Not being previously expelled from any other university. Early Admission This system allows the students to apply for the Academy and pay the tuition fees before the result of the High School (Thanawiyya Amma) is annoounced. The student submits an official extract of birth certificate rest of&nbsp&nbsp enrollment documents . The student must complete the cdertificate of the final phase of Thanawiyya Amma after the announcement of the result. Early admission is applicable during the semester that precedes the semester in which the student plans to join the academy. Change of mind In case the new student changes their mind about studying at the academy before the academic courses begin, they may take a full refund. In case the student changes their mind after the begining of classes and till the end of the third week, a sum of 100$ shall be deducted as administrative expenses. In case the change of mind happens after the third week, only the laboratory insurance value previously paid shall be reimbursed.",,,,page,coe,smartvillage,,"Admission Requirements - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now Admission Requirements Colleges College of Engineering & Technology Admission Requirements The College sets minimum standards that must be met by all students pursuing an undergraduate degree. Many departments and programs have requirements that exceed these basic requirements. It is important that students become familiar with the specific requirements of the colleges, individual departments and programs. Those requirements may vary among departments, they are : Secondary School Certificates General Secondary school Certificate (Thanaweia Amma) American High School Diploma IGCSE/GCSE/GCE French Baccalaureate German Abitur International Baccalaureate Other Recognized Secondary School Certificates Passing the entry exams held by the Academy. Medical fitness (for Marine Engineering Department). Age must not exceed 22 for Egyptian males unless military service status is settled. Not being previously expelled from any other university. Early Admission This system allows the students to apply for the Academy and pay the tuition fees before the result of the High School (Thanawiyya Amma) is annoounced. The student submits an official extract of birth certificate rest of&nbsp&nbsp enrollment documents . The student must complete the cdertificate of the final phase of Thanawiyya Amma after the announcement of the result. Early admission is applicable during the semester that precedes the semester in which the student plans to join the academy. Change of mind In case the new student changes their mind about studying at the academy before the academic courses begin, they may take a full refund. In case the student changes their mind after the begining of classes and till the end of the third week, a sum of 100$ shall be deducted as administrative expenses. In case the change of mind happens after the third week, only the laboratory insurance value previously paid shall be reimbursed.",Admission Requirements - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now Admission Requirements Colleges College of Engineering & Technology Admission Requirements The College sets minimum standards that must be met by all students pursuing an undergraduate degree. Many departments and programs have requirements that exceed these basic requirements. It is important that students become familiar with the specific requirements o,[],[],,
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900008,College Values - College of Engineering & Technology,en,json:results_1.json,html,4ed11072c9a4dc47,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900008_plain.html,41900008,nan,nan,nan,,nan,"College Values - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now College Values Colleges College of Engineering & Technology College Values , Excellence We strive for the highest quality in every educational aspect and activity, be it at the level of staff, students or alumni. , Ambition We have high aspirations for the University and all its staff, students and alumni to make a positive difference to the wider world and the future. , Transparency We find it important to be transparent and accountable for all decisions and actions undertaken in the College. , Diversity We realize strength in the diverse experiences and backgrounds of our staff, students and alumni. , Equity We believe in the equal treatment of all in terms of rights and responsibilities. , Respect We emphasize the values of respecting all traditions, societies and individuals amongst the entire College community.",,,,page,coe,smartvillage,,"College Values - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now College Values Colleges College of Engineering & Technology College Values , Excellence We strive for the highest quality in every educational aspect and activity, be it at the level of staff, students or alumni. , Ambition We have high aspirations for the University and all its staff, students and alumni to make a positive difference to the wider world and the future. , Transparency We find it important to be transparent and accountable for all decisions and actions undertaken in the College. , Diversity We realize strength in the diverse experiences and backgrounds of our staff, students and alumni. , Equity We believe in the equal treatment of all in terms of rights and responsibilities. , Respect We emphasize the values of respecting all traditions, societies and individuals amongst the entire College community.","College Values - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now College Values Colleges College of Engineering & Technology College Values , Excellence We strive for the highest quality in every educational aspect and activity, be it at the level of staff, students or alumni. , Ambition We have high aspirations for the University and all its staff, students and alumni to make a positive difference to the wider world and the f",[],[],,
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900009,Ethics - College of Engineering & Technology,en,json:results_1.json,html,589c82666ac5dfd0,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900009_plain.html,41900009,nan,nan,nan,,nan,Ethics - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now Ethics Colleges College of Engineering & Technology Ethics To download college guide for ethics Click here,,,,page,coe,smartvillage,,Ethics - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now Ethics Colleges College of Engineering & Technology Ethics To download college guide for ethics Click here,Ethics - College of Engineering & Technology News People Pages Web College of Engineering & Technology Smart Village Apply Now Ethics Colleges College of Engineering & Technology Ethics To download college guide for ethics Click here,[],[],,
https://aast.edu/en/colleges/coe/southValley/stafftemp.php?admin=3&unit_id=474,College Of Engineering & Technology-South Valley | AASTMT,en,json:results_1.json,staff_list,8d1ebe4d0aa0916e,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_southValley_stafftemp.php_admin=3&unit_id=474_plain.html,nan,474,nan,nan,,nan,College Of Engineering & Technology-South Valley | AASTMT News People Pages Web College Of Engineering & Technology South Valley Apply Now Faculty and Staff Colleges College Of Engineering & Technology Faculty & Staff Staff Staff Secretary El Shimaa Mohamed Abd Elhalim Secretary send mail Hajer Gomaa Abady Ahmed Secretary send mail Heba Mahmoud Mamdouh Secartery send mail Technician Beshoy Nabil Nasif Yaakoob Lab Supervisor send mail - Islam Mohamed Mahmoud Moussa Assistant lecturer send mail,,,,staff,coe,southValley,,College Of Engineering & Technology-South Valley | AASTMT News People Pages Web College Of Engineering & Technology South Valley Apply Now Faculty and Staff Colleges College Of Engineering & Technology Faculty & Staff Staff Staff Secretary El Shimaa Mohamed Abd Elhalim Secretary send mail Hajer Gomaa Abady Ahmed Secretary send mail Heba Mahmoud Mamdouh Secartery send mail Technician Beshoy Nabil Nasif Yaakoob Lab Supervisor send mail - Islam Mohamed Mahmoud Moussa Assistant lecturer send mail,College Of Engineering & Technology-South Valley | AASTMT News People Pages Web College Of Engineering & Technology South Valley Apply Now Faculty and Staff Colleges College Of Engineering & Technology Faculty & Staff Staff Staff Secretary El Shimaa Mohamed Abd Elhalim Secretary send mail Hajer Gomaa Abady Ahmed Secretary send mail Heba Mahmoud Mamdouh Secartery send mail Technician Beshoy Nabil Nasif Yaakoob Lab Supervisor send mail - Islam Mohamed Mahmoud Moussa Assistant lecturer send mail,[],[],,
